tournament_id,tournament_name,team_id,team_name,team_code,performance,year,start_date,end_date,host_country,winner,tournament_n_teams,is_womens,federation_name,region_name,confederation_name,confederation_code,is_host,is_champion,final_position,matches_played,wins,draws,losses,goals_for,goals_against,matches_extra_time,matches_penalty_shootout,goal_difference,yellow_cards,red_cards,sendings_off,stats_iso3,stats_iso3_substituted,hdi,life_expectancy,expected_schooling_years,mean_schooling_years,gni_per_capita,gii,planetary_hdi,gdp_per_capita,u5_mortality,u5_mortality_snapshot_year,indicator_year_used
WC-1986,1986 FIFA Men's World Cup,T-06,Belgium,BEL,third-place match,1986,1986-05-31,1986-06-29,Mexico,Argentina,24,0,Royal Belgian Football Association,Europe,Union of European Football Associations,UEFA,0,0,4.0,7,3,1,3,12,15,3,1,-3,8.0,0.0,0.0,BEL,0,,,,,,,,12170.0406962702,,,1986.0
WC-1986,1986 FIFA Men's World Cup,T-09,Brazil,BRA,quarter-finals,1986,1986-05-31,1986-06-29,Mexico,Argentina,24,0,Brazilian Football Confederation,South America,South American Football Confederation,CONMEBOL,0,0,,5,4,0,1,10,1,1,1,9,3.0,0.0,0.0,BRA,0,,,,,,,,1854.03775211919,,,1986.0
WC-1986,1986 FIFA Men's World Cup,T-10,Bulgaria,BGR,round of 16,1986,1986-05-31,1986-06-29,Mexico,Argentina,24,0,Bulgarian Football Union,Europe,Union of European Football Associations,UEFA,0,0,,4,0,2,2,2,6,0,0,-4,3.0,0.0,0.0,BGR,0,,,,,,,,2260.4272811545,,,1986.0
WC-1986,1986 FIFA Men's World Cup,T-12,Canada,CAN,group stage,1986,1986-05-31,1986-06-29,Mexico,Argentina,24,0,Canadian Soccer Association,North America,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,0,0,,3,0,0,3,0,5,0,0,-5,2.0,0.0,1.0,CAN,0,,,,,,,,14521.1800806,,,1986.0
WC-1986,1986 FIFA Men's World Cup,T-22,Denmark,DNK,round of 16,1986,1986-05-31,1986-06-29,Mexico,Argentina,24,0,Danish Football Association,Europe,Union of European Football Associations,UEFA,0,0,,4,3,0,1,10,6,0,0,4,4.0,0.0,1.0,DNK,0,,,,,,,,17136.6297376226,,,1986.0
WC-1986,1986 FIFA Men's World Cup,T-28,England,ENG,quarter-finals,1986,1986-05-31,1986-06-29,Mexico,Argentina,24,0,The Football Association,Europe,Union of European Football Associations,UEFA,0,0,,5,2,1,2,7,3,0,0,4,8.0,1.0,1.0,GBR,1,,,,,,,,10611.112210096,,,1986.0
WC-1986,1986 FIFA Men's World Cup,T-30,France,FRA,third-place match,1986,1986-05-31,1986-06-29,Mexico,Argentina,24,0,French Football Association,Europe,Union of European Football Associations,UEFA,0,0,3.0,7,5,1,1,12,6,2,1,6,6.0,0.0,0.0,FRA,0,,,,,,,,13430.4824599685,,,1986.0
WC-1986,1986 FIFA Men's World Cup,T-36,Hungary,HUN,group stage,1986,1986-05-31,1986-06-29,Mexico,Argentina,24,0,Hungary Football Association,Europe,Union of European Football Associations,UEFA,0,0,,3,1,0,2,2,9,0,0,-7,,,,HUN,0,,,,,,,,2330.84188308476,,,1986.0
WC-1986,1986 FIFA Men's World Cup,T-39,Iraq,IRQ,group stage,1986,1986-05-31,1986-06-29,Mexico,Argentina,24,0,Iraq Football Association,Middle East,Asian Football Confederation,AFC,0,0,,3,0,0,3,1,4,0,0,-3,9.0,1.0,1.0,IRQ,0,,,,,,,,2940.40623181091,,,1986.0
WC-1986,1986 FIFA Men's World Cup,T-41,Italy,ITA,round of 16,1986,1986-05-31,1986-06-29,Mexico,Argentina,24,0,Italian Football Association,Europe,Union of European Football Associations,UEFA,0,0,,4,1,2,1,5,6,0,0,-1,8.0,0.0,0.0,ITA,0,,,,,,,,11341.0939892903,,,1986.0
WC-1986,1986 FIFA Men's World Cup,T-46,Mexico,MEX,quarter-finals,1986,1986-05-31,1986-06-29,Mexico,Argentina,24,0,Mexican Football Federation,North America,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,1,0,,5,3,1,1,6,2,1,1,4,10.0,0.0,1.0,MEX,0,,,,,,,,1756.93563367491,,,1986.0
WC-1986,1986 FIFA Men's World Cup,T-47,Morocco,MAR,round of 16,1986,1986-05-31,1986-06-29,Mexico,Argentina,24,0,Royal Moroccan Football Federation,Africa,Confederation of African Football,CAF,0,0,,4,1,2,1,3,2,0,0,1,5.0,0.0,0.0,MAR,0,,,,,,,,855.169311523438,,,1986.0
WC-1986,1986 FIFA Men's World Cup,T-52,Northern Ireland,NIR,group stage,1986,1986-05-31,1986-06-29,Mexico,Argentina,24,0,Irish Football Association,Europe,Union of European Football Associations,UEFA,0,0,,3,0,1,2,2,6,0,0,-4,5.0,0.0,0.0,GBR,1,,,,,,,,10611.112210096,,,1986.0
WC-1986,1986 FIFA Men's World Cup,T-55,Paraguay,PRY,round of 16,1986,1986-05-31,1986-06-29,Mexico,Argentina,24,0,Paraguayan Football Association,South America,South American Football Confederation,CONMEBOL,0,0,,4,1,2,1,4,6,0,0,-2,5.0,0.0,0.0,PRY,0,,,,,,,,1031.15623781062,,,1986.0
WC-1986,1986 FIFA Men's World Cup,T-57,Poland,POL,round of 16,1986,1986-05-31,1986-06-29,Mexico,Argentina,24,0,Polish Football Association,Europe,Union of European Football Associations,UEFA,0,0,,4,1,1,2,1,7,0,0,-6,5.0,0.0,0.0,POL,0,,,,,,,,,,,
WC-1986,1986 FIFA Men's World Cup,T-58,Portugal,PRT,group stage,1986,1986-05-31,1986-06-29,Mexico,Argentina,24,0,Portuguese Football Federation,Europe,Union of European Football Associations,UEFA,0,0,,3,1,0,2,2,4,0,0,-2,2.0,0.0,0.0,PRT,0,,,,,,,,3861.9484333688,,,1986.0
WC-1986,1986 FIFA Men's World Cup,T-64,Scotland,SCO,group stage,1986,1986-05-31,1986-06-29,Mexico,Argentina,24,0,Scottish Football Association,Europe,Union of European Football Associations,UEFA,0,0,,3,0,1,2,1,3,0,0,-2,5.0,0.0,0.0,GBR,1,,,,,,,,10611.112210096,,,1986.0
WC-1986,1986 FIFA Men's World Cup,T-71,South Korea,KOR,group stage,1986,1986-05-31,1986-06-29,Mexico,Argentina,24,0,Korea Football Association,East Asia,Asian Football Confederation,AFC,0,0,,3,0,1,2,4,7,0,0,-3,7.0,0.0,0.0,KOR,0,,,,,,,,2910.82908054352,,,1986.0
WC-1986,1986 FIFA Men's World Cup,T-72,Soviet Union,SUN,round of 16,1986,1986-05-31,1986-06-29,Mexico,Argentina,24,0,Football Federation of the Soviet Union,"Europe, Asia",Union of European Football Associations,UEFA,0,0,,4,2,1,1,12,5,1,0,7,2.0,0.0,0.0,RUS,1,,,,,,,,,,,
WC-1986,1986 FIFA Men's World Cup,T-73,Spain,ESP,quarter-finals,1986,1986-05-31,1986-06-29,Mexico,Argentina,24,0,Royal Spanish Football Federation,Europe,Union of European Football Associations,UEFA,0,0,,5,3,0,2,11,4,1,1,7,8.0,0.0,0.0,ESP,0,,,,,,,,6508.8506547565,,,1986.0
WC-1986,1986 FIFA Men's World Cup,T-84,Uruguay,URY,round of 16,1986,1986-05-31,1986-06-29,Mexico,Argentina,24,0,Uruguayan Football Association,South America,South American Football Confederation,CONMEBOL,0,0,,4,0,2,2,2,8,0,0,-6,11.0,1.0,2.0,URY,0,,,,,,,,1938.8108486947,,,1986.0
WC-1986,1986 FIFA Men's World Cup,T-86,West Germany,DEU,final,1986,1986-05-31,1986-06-29,Mexico,Argentina,24,0,Germany Football Association,Europe,Union of European Football Associations,UEFA,0,0,2.0,7,4,1,2,8,7,1,1,1,8.0,1.0,1.0,DEU,0,,,,,,,,13511.1520027486,,,1986.0
WC-1990,1990 FIFA Men's World Cup,T-03,Argentina,ARG,final,1990,1990-06-08,1990-07-08,Italy,West Germany,24,0,Argentine Football Association,South America,South American Football Confederation,CONMEBOL,0,0,2.0,7,4,1,2,5,4,2,2,1,22.0,2.0,3.0,ARG,0,0.724,71.784,13.39248967,8.126089428,13588.67644,0.489,0.678,4315.33403111588,28.7877539583066,1990.0,1990.0
WC-1990,1990 FIFA Men's World Cup,T-05,Austria,AUT,group stage,1990,1990-06-08,1990-07-08,Italy,West Germany,24,0,Austrian Football Association,Europe,Union of European Football Associations,UEFA,0,0,,3,1,0,2,2,3,0,0,-1,9.0,1.0,1.0,AUT,0,0.823,75.74,13.84039021,10.20033055,37786.54033,0.202,0.704,21596.068219998,9.50396535656281,1990.0,1990.0
WC-1990,1990 FIFA Men's World Cup,T-06,Belgium,BEL,round of 16,1990,1990-06-08,1990-07-08,Italy,West Germany,24,0,Royal Belgian Football Association,Europe,Union of European Football Associations,UEFA,0,0,,4,2,0,2,6,4,1,0,2,1.0,0.0,1.0,BEL,0,0.814,76.055,14.09537029,9.406848637,35675.32938,0.18,0.665,20600.3752789827,9.99114582279111,1990.0,1990.0
WC-1990,1990 FIFA Men's World Cup,T-09,Brazil,BRA,round of 16,1990,1990-06-08,1990-07-08,Italy,West Germany,24,0,Brazilian Football Confederation,South America,South American Football Confederation,CONMEBOL,0,0,,4,3,0,1,4,2,0,0,2,7.0,1.0,1.0,BRA,0,0.62,65.985,12.92652101,3.685384501,10130.85589,0.581,0.587,2619.80141064047,63.075706562617,1990.0,1990.0
WC-1990,1990 FIFA Men's World Cup,T-11,Cameroon,CMR,quarter-finals,1990,1990-06-08,1990-07-08,Italy,West Germany,24,0,Cameroonian Football Federation,Africa,Confederation of African Football,CAF,0,0,,5,3,0,2,7,9,2,0,-2,14.0,2.0,2.0,CMR,0,0.44,54.868,8.211890221,2.137418272,3362.222816,,0.435,1086.71700937081,136.645654155458,1990.0,1990.0
WC-1990,1990 FIFA Men's World Cup,T-16,Colombia,COL,round of 16,1990,1990-06-08,1990-07-08,Italy,West Germany,24,0,Colombia Football Federation,South America,South American Football Confederation,CONMEBOL,0,0,,4,1,1,2,4,4,1,0,0,5.0,0.0,0.0,COL,0,0.614,68.644,9.167188807,6.340998417,8054.813305,,0.59,1474.8455285342,35.6866535611737,1990.0,1990.0
WC-1990,1990 FIFA Men's World Cup,T-17,Costa Rica,CRI,round of 16,1990,1990-06-08,1990-07-08,Italy,West Germany,24,0,Costa Rican Football Federation,Central America,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,0,0,,4,2,0,2,4,6,0,0,-2,6.0,0.0,0.0,CRI,0,0.659,76.63,9.739709854,6.246158944,9381.0255,,0.635,1829.6687089559,16.9342952245376,1990.0,1990.0
WC-1990,1990 FIFA Men's World Cup,T-21,Czechoslovakia,CSK,quarter-finals,1990,1990-06-08,1990-07-08,Italy,West Germany,24,0,Football Association of the Czechoslovakia,Europe,Union of European Football Associations,UEFA,0,0,,5,3,0,2,10,5,0,0,5,13.0,0.0,1.0,CZE,1,0.748,71.409,12.10068035,9.10276631,23880.293,0.283,,3969.36733543794,12.1045946325894,1990.0,1990.0
WC-1990,1990 FIFA Men's World Cup,T-26,Egypt,EGY,group stage,1990,1990-06-08,1990-07-08,Italy,West Germany,24,0,Egyptian Football Association,Africa,Confederation of African Football,CAF,0,0,,3,0,2,1,1,2,0,0,-1,4.0,0.0,0.0,EGY,0,0.567,64.146,9.206990242,5.305645579,6131.438951,0.653,0.552,735.982935028025,85.6771610036008,1990.0,1990.0
WC-1990,1990 FIFA Men's World Cup,T-28,England,ENG,third-place match,1990,1990-06-08,1990-07-08,Italy,West Germany,24,0,The Football Association,Europe,Union of European Football Associations,UEFA,0,0,4.0,7,3,2,2,8,6,3,1,2,6.0,0.0,0.0,GBR,1,0.804,75.736,13.64140034,9.635440148,31075.28973,0.252,0.693,19095.4669984608,9.30085352960348,1990.0,1990.0
WC-1990,1990 FIFA Men's World Cup,T-41,Italy,ITA,third-place match,1990,1990-06-08,1990-07-08,Italy,West Germany,24,0,Italian Football Association,Europe,Union of European Football Associations,UEFA,1,0,3.0,7,6,0,1,10,2,1,1,8,6.0,0.0,0.0,ITA,0,0.78,76.991,12.96341991,7.439056506,36105.56309,0.241,0.683,20873.7834092719,9.65818348696988,1990.0,1990.0
WC-1990,1990 FIFA Men's World Cup,T-48,Netherlands,NLD,round of 16,1990,1990-06-08,1990-07-08,Italy,West Germany,24,0,Royal Dutch Football Association,Europe,Union of European Football Associations,UEFA,0,0,,4,0,3,1,3,4,0,0,-1,5.0,1.0,1.0,NLD,0,0.847,77.007,14.7744503,11.09854878,35604.21453,0.122,0.706,21322.1944802703,8.3175348148876,1990.0,1990.0
WC-1990,1990 FIFA Men's World Cup,T-60,Republic of Ireland,IRL,quarter-finals,1990,1990-06-08,1990-07-08,Italy,West Germany,24,0,Football Association of Ireland,Europe,Union of European Football Associations,UEFA,0,0,,5,1,3,1,2,3,1,1,-1,4.0,0.0,0.0,IRL,0,0.743,74.842,12.67891026,6.995905683,24605.84983,0.226,0.639,14031.3025675469,9.17685171940335,1990.0,1990.0
WC-1990,1990 FIFA Men's World Cup,T-61,Romania,ROU,round of 16,1990,1990-06-08,1990-07-08,Italy,West Germany,24,0,Romanian Football Federation,Europe,Union of European Football Associations,UEFA,0,0,,4,1,1,2,4,3,1,1,1,7.0,0.0,0.0,ROU,0,0.709,69.729,12.47976971,8.498106819,13363.57669,0.52,0.641,1648.48522974542,31.3878823343145,1990.0,1990.0
WC-1990,1990 FIFA Men's World Cup,T-64,Scotland,SCO,group stage,1990,1990-06-08,1990-07-08,Italy,West Germany,24,0,Scottish Football Association,Europe,Union of European Football Associations,UEFA,0,0,,3,1,0,2,2,3,0,0,-1,3.0,0.0,0.0,GBR,1,0.804,75.736,13.64140034,9.635440148,31075.28973,0.252,0.693,19095.4669984608,9.30085352960348,1990.0,1990.0
WC-1990,1990 FIFA Men's World Cup,T-71,South Korea,KOR,group stage,1990,1990-06-08,1990-07-08,Italy,West Germany,24,0,Korea Football Association,East Asia,Asian Football Confederation,AFC,0,0,,3,0,0,3,1,6,0,0,-5,7.0,0.0,1.0,KOR,0,0.731,71.94,12.95363998,9.27328968,12641.31667,0.304,0.665,6812.9019416767,15.6688544775355,1990.0,1990.0
WC-1990,1990 FIFA Men's World Cup,T-72,Soviet Union,SUN,group stage,1990,1990-06-08,1990-07-08,Italy,West Germany,24,0,Football Federation of the Soviet Union,"Europe, Asia",Union of European Football Associations,UEFA,0,0,,3,1,0,2,4,4,0,0,0,3.0,1.0,1.0,RUS,1,0.741,68.535,12.65668964,9.652386365,21447.82422,0.457,,3494.06323242188,21.6552154845904,1990.0,1990.0
WC-1990,1990 FIFA Men's World Cup,T-73,Spain,ESP,round of 16,1990,1990-06-08,1990-07-08,Italy,West Germany,24,0,Royal Spanish Football Federation,Europe,Union of European Football Associations,UEFA,0,0,,4,2,1,1,6,4,1,0,2,4.0,0.0,0.0,ESP,0,0.762,77.002,14.35657978,5.879199312,27272.88253,0.188,0.686,13795.0159385128,9.15959080150932,1990.0,1990.0
WC-1990,1990 FIFA Men's World Cup,T-74,Sweden,SWE,group stage,1990,1990-06-08,1990-07-08,Italy,West Germany,24,0,Swedish Football Association,Europe,Union of European Football Associations,UEFA,0,0,,3,0,0,3,3,6,0,0,-3,4.0,0.0,0.0,SWE,0,0.808,77.588,12.94981956,9.553979874,33453.89666,0.099,0.706,30549.3185706762,6.95655280347905,1990.0,1990.0
WC-1990,1990 FIFA Men's World Cup,T-82,United Arab Emirates,ARE,group stage,1990,1990-06-08,1990-07-08,Italy,West Germany,24,0,United Arab Emirates Football Association,Middle East,Asian Football Confederation,AFC,0,0,,3,0,0,3,2,11,0,0,-9,7.0,0.0,1.0,ARE,0,0.717,71.9,9.683460236,5.759906188,97331.0236,,0.506,26709.993440327,15.1399406019073,1990.0,1990.0
WC-1990,1990 FIFA Men's World Cup,T-83,United States,USA,group stage,1990,1990-06-08,1990-07-08,Italy,West Germany,24,0,United States Soccer Federation,North America,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,0,0,,3,0,0,3,2,8,0,0,-6,7.0,1.0,1.0,USA,0,0.875,75.37,15.60052013,12.98377037,40920.16756,0.288,0.664,23888.6000088133,11.2323729479784,1990.0,1990.0
WC-1990,1990 FIFA Men's World Cup,T-84,Uruguay,URY,round of 16,1990,1990-06-08,1990-07-08,Italy,West Germany,24,0,Uruguayan Football Association,South America,South American Football Confederation,CONMEBOL,0,0,,4,1,1,2,2,5,0,0,-3,9.0,0.0,0.0,URY,0,0.702,73.162,12.9682703,7.151282631,10742.34299,0.426,0.663,2995.36105663465,23.6577308765977,1990.0,1990.0
WC-1990,1990 FIFA Men's World Cup,T-86,West Germany,DEU,final,1990,1990-06-08,1990-07-08,Italy,West Germany,24,0,Germany Football Association,Europe,Union of European Football Associations,UEFA,0,1,1.0,7,6,1,0,15,5,1,1,10,8.0,1.0,1.0,DEU,0,0.828,75.359,14.37678802,10.3637846,37292.77245,0.183,0.677,22385.6778250275,8.53095414640868,1990.0,1990.0
WC-1990,1990 FIFA Men's World Cup,T-87,Yugoslavia,YUG,quarter-finals,1990,1990-06-08,1990-07-08,Italy,West Germany,24,0,Football Association of Yugoslavia,Europe,Union of European Football Associations,UEFA,0,0,,5,3,0,2,8,6,2,1,2,8.0,0.0,1.0,SRB,1,,70.315,12.46817025,6.295356316,,,,,28.4586409266158,1990.0,1990.0
WC-1991,1991 FIFA Women's World Cup,T-09,Brazil,BRA,group stage,1991,1991-11-16,1991-11-30,China,United States,12,1,Brazilian Football Confederation,South America,South American Football Confederation,CONMEBOL,0,0,,3,1,0,2,1,7,0,0,-6,4.0,0.0,0.0,BRA,0,0.624,66.31,12.97149303,3.831340323,10100.89968,0.576,0.591,2258.10454027063,63.075706562617,1990.0,1991.0
WC-1991,1991 FIFA Women's World Cup,T-14,China,CHN,quarter-final,1991,1991-11-16,1991-11-30,China,United States,12,1,Chinese Football Association,East Asia,Asian Football Confederation,AFC,1,0,,4,2,1,1,10,4,0,0,6,2.0,0.0,0.0,CHN,0,0.489,68.169,8.595879555,4.322265768,1533.782148,,0.473,334.130288119078,53.6641145765771,1990.0,1991.0
WC-1991,1991 FIFA Women's World Cup,T-15,Chinese Taipei,TWN,quarter-final,1991,1991-11-16,1991-11-30,China,United States,12,1,Chinese Taipei Football Association,East Asia,Asian Football Confederation,AFC,0,0,,4,1,0,3,2,15,0,0,-13,1.0,1.0,1.0,TWN,0,,,,,,,,,,,
WC-1991,1991 FIFA Women's World Cup,T-22,Denmark,DNK,quarter-final,1991,1991-11-16,1991-11-30,China,United States,12,1,Danish Football Association,Europe,Union of European Football Associations,UEFA,0,0,,4,1,1,2,7,6,1,0,1,2.0,0.0,0.0,DNK,0,0.843,75.226,14.47774982,11.49547958,38299.43054,0.097,0.724,27002.8057705804,8.92653539146181,1990.0,1991.0
WC-1991,1991 FIFA Women's World Cup,T-31,Germany,DEU,third-place match,1991,1991-11-16,1991-11-30,China,United States,12,1,Germany Football Association,Europe,Union of European Football Associations,UEFA,0,0,4.0,6,4,0,2,13,10,1,0,3,3.0,0.0,0.0,DEU,0,0.835,75.576,14.56478977,10.5741328,38706.81317,0.172,0.696,23443.3350818536,8.53095414640868,1990.0,1991.0
WC-1991,1991 FIFA Women's World Cup,T-41,Italy,ITA,quarter-final,1991,1991-11-16,1991-11-30,China,United States,12,1,Italian Football Association,Europe,Union of European Football Associations,UEFA,0,0,,4,2,0,2,8,5,1,0,3,3.0,0.0,0.0,ITA,0,0.785,76.989,13.15884018,7.569673685,36570.99563,0.236,0.69,22007.1350964074,9.65818348696988,1990.0,1991.0
WC-1991,1991 FIFA Women's World Cup,T-44,Japan,JPN,group stage,1991,1991-11-16,1991-11-30,China,United States,12,1,Japan Football Association,East Asia,Asian Football Confederation,AFC,0,0,,3,0,0,3,0,12,0,0,-12,1.0,0.0,0.0,JPN,0,0.85,79.252,13.53038025,11.68477979,34135.31669,0.164,0.722,29428.4289039469,6.32263239420727,1990.0,1991.0
WC-1991,1991 FIFA Women's World Cup,T-49,New Zealand,NZL,group stage,1991,1991-11-16,1991-11-30,China,United States,12,1,New Zealand Football,Oceania,Oceania Football Confederation,OFC,0,0,,3,0,0,3,1,11,0,0,-10,,,,NZL,0,0.815,76.079,14.64754963,10.39962959,24769.85294,0.223,0.698,12230.0734548834,11.1551257182908,1990.0,1991.0
WC-1991,1991 FIFA Women's World Cup,T-50,Nigeria,NGA,group stage,1991,1991-11-16,1991-11-30,China,United States,12,1,Nigeria Football Federation,Africa,Confederation of African Football,CAF,0,0,,3,0,0,3,0,7,0,0,-7,2.0,0.0,0.0,NGA,0,,45.691,6.015241351,,3006.151269,,,596.938795710722,209.766199659781,1990.0,1991.0
WC-1991,1991 FIFA Women's World Cup,T-53,Norway,NOR,final,1991,1991-11-16,1991-11-30,China,United States,12,1,Norwegian Football Federation,Europe,Union of European Football Associations,UEFA,0,0,2.0,6,4,0,2,14,10,1,0,4,4.0,0.0,0.0,NOR,0,0.853,77.038,14.33248043,11.25230571,42257.54568,0.127,0.75,28596.9330036444,8.66540463048132,1990.0,1991.0
WC-1991,1991 FIFA Women's World Cup,T-74,Sweden,SWE,third-place match,1991,1991-11-16,1991-11-30,China,United States,12,1,Swedish Football Association,Europe,Union of European Football Associations,UEFA,0,0,3.0,6,4,0,2,18,7,0,0,11,6.0,0.0,0.0,SWE,0,0.811,77.728,13.11555004,9.707380295,32539.68144,0.097,0.716,31776.6680192213,6.95655280347905,1990.0,1991.0
WC-1991,1991 FIFA Women's World Cup,T-83,United States,USA,final,1991,1991-11-16,1991-11-30,China,United States,12,1,United States Soccer Federation,North America,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,0,1,1.0,6,6,0,0,25,5,0,0,20,4.0,0.0,0.0,USA,0,0.875,75.523,15.53299046,13.03085279,40306.76709,0.291,0.672,24342.2589048189,11.2323729479784,1990.0,1991.0
WC-1994,1994 FIFA Men's World Cup,T-03,Argentina,ARG,round of 16,1994,1994-06-17,1994-07-17,United States,Brazil,24,0,Argentine Football Association,South America,South American Football Confederation,CONMEBOL,0,0,,4,2,0,2,8,6,0,0,2,9.0,0.0,0.0,ARG,0,0.746,73.172,13.2326498,8.395183086,17828.82733,0.446,0.691,7437.56242327594,28.7877539583066,1990.0,1994.0
WC-1994,1994 FIFA Men's World Cup,T-06,Belgium,BEL,round of 16,1994,1994-06-17,1994-07-17,United States,Brazil,24,0,Royal Belgian Football Association,Europe,Union of European Football Associations,UEFA,0,0,,4,2,0,2,4,4,0,0,0,6.0,0.0,0.0,BEL,0,0.857,76.714,17.01412964,9.969192116,37925.67505,0.162,0.701,24208.5547931447,9.99114582279111,1990.0,1994.0
WC-1994,1994 FIFA Men's World Cup,T-07,Bolivia,BOL,group stage,1994,1994-06-17,1994-07-17,United States,Brazil,24,0,Bolivian Football Federation,South America,South American Football Confederation,CONMEBOL,0,0,,3,0,1,2,1,4,0,0,-3,7.0,1.0,2.0,BOL,0,0.582,58.989,12.66768939,6.433793492,4641.332516,,0.563,774.035669644318,121.698094248285,1990.0,1994.0
WC-1994,1994 FIFA Men's World Cup,T-09,Brazil,BRA,final,1994,1994-06-17,1994-07-17,United States,Brazil,24,0,Brazilian Football Confederation,South America,South American Football Confederation,CONMEBOL,0,1,1.0,7,6,1,0,11,3,1,1,8,8.0,1.0,1.0,BRA,0,0.638,67.568,13.10735002,4.269207788,10454.40246,0.552,0.604,3298.71491891786,63.075706562617,1990.0,1994.0
WC-1994,1994 FIFA Men's World Cup,T-10,Bulgaria,BGR,third-place match,1994,1994-06-17,1994-07-17,United States,Brazil,24,0,Bulgarian Football Union,Europe,Union of European Football Associations,UEFA,0,0,4.0,7,4,0,3,10,11,1,1,-1,21.0,0.0,2.0,BGR,0,0.704,70.901,11.88076019,7.964968999,14269.29976,0.359,0.652,1149.89464008734,18.3457009004362,1990.0,1994.0
WC-1994,1994 FIFA Men's World Cup,T-11,Cameroon,CMR,group stage,1994,1994-06-17,1994-07-17,United States,Brazil,24,0,Cameroonian Football Federation,Africa,Confederation of African Football,CAF,0,0,,3,0,1,2,3,11,0,0,-8,5.0,1.0,1.0,CMR,0,0.423,53.528,7.795453906,2.472506324,2585.755977,,0.418,700.70950185009,136.645654155458,1990.0,1994.0
WC-1994,1994 FIFA Men's World Cup,T-16,Colombia,COL,group stage,1994,1994-06-17,1994-07-17,United States,Brazil,24,0,Colombia Football Federation,South America,South American Football Confederation,CONMEBOL,0,0,,3,1,0,2,4,5,0,0,-1,7.0,0.0,0.0,COL,0,0.643,69.613,10.52149963,6.54826277,9058.024654,,0.615,2325.91872973374,35.6866535611737,1990.0,1994.0
WC-1994,1994 FIFA Men's World Cup,T-31,Germany,DEU,quarter-finals,1994,1994-06-17,1994-07-17,United States,Brazil,24,0,Germany Football Association,Europe,Union of European Football Associations,UEFA,0,0,,5,3,1,1,9,7,0,0,2,13.0,0.0,0.0,DEU,0,0.858,76.393,15.64466953,11.20517738,38914.99498,0.144,0.714,27201.9593555204,8.53095414640868,1990.0,1994.0
WC-1994,1994 FIFA Men's World Cup,T-33,Greece,GRC,group stage,1994,1994-06-17,1994-07-17,United States,Brazil,24,0,Hellenic Football Associaiton,Europe,Union of European Football Associations,UEFA,0,0,,3,0,0,3,0,10,0,0,-10,8.0,0.0,0.0,GRC,0,0.782,77.803,13.38531971,8.156402963,25068.87718,0.269,0.687,10937.0223808611,10.4541095471934,1990.0,1994.0
WC-1994,1994 FIFA Men's World Cup,T-41,Italy,ITA,final,1994,1994-06-17,1994-07-17,United States,Brazil,24,0,Italian Football Association,Europe,Union of European Football Associations,UEFA,0,0,2.0,7,4,1,2,8,5,2,1,3,11.0,2.0,2.0,ITA,0,0.809,77.872,14.36686993,7.961525221,37267.68132,0.225,0.713,19382.2002150155,9.65818348696988,1990.0,1994.0
WC-1994,1994 FIFA Men's World Cup,T-46,Mexico,MEX,round of 16,1994,1994-06-17,1994-07-17,United States,Brazil,24,0,Mexican Football Federation,North America,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,0,0,,4,1,1,2,4,4,1,1,0,10.0,0.0,1.0,MEX,0,0.678,71.279,11.06476974,6.237608051,16021.08213,0.491,0.634,6202.36588372862,45.3063745830595,1990.0,1994.0
WC-1994,1994 FIFA Men's World Cup,T-47,Morocco,MAR,group stage,1994,1994-06-17,1994-07-17,United States,Brazil,24,0,Royal Moroccan Football Federation,Africa,Confederation of African Football,CAF,0,0,,3,0,0,3,2,5,0,0,-3,10.0,0.0,0.0,MAR,0,0.477,64.346,7.013629913,2.55,4321.581543,0.751,0.465,1358.79443359375,80.7819478758177,1990.0,1994.0
WC-1994,1994 FIFA Men's World Cup,T-48,Netherlands,NLD,quarter-finals,1994,1994-06-17,1994-07-17,United States,Brazil,24,0,Royal Dutch Football Association,Europe,Union of European Football Associations,UEFA,0,0,,5,3,0,2,8,6,0,0,2,12.0,0.0,0.0,NLD,0,0.88,77.513,17.33371925,11.34756844,37998.08258,0.106,0.734,24682.5866742863,8.3175348148876,1990.0,1994.0
WC-1994,1994 FIFA Men's World Cup,T-50,Nigeria,NGA,round of 16,1994,1994-06-17,1994-07-17,United States,Brazil,24,0,Nigeria Football Federation,Africa,Confederation of African Football,CAF,0,0,,4,2,0,2,7,4,1,0,3,9.0,0.0,0.0,NGA,0,,45.513,6.59154148,,2761.122303,,,744.884247151377,209.766199659781,1990.0,1994.0
WC-1994,1994 FIFA Men's World Cup,T-53,Norway,NOR,group stage,1994,1994-06-17,1994-07-17,United States,Brazil,24,0,Norwegian Football Federation,Europe,Union of European Football Associations,UEFA,0,0,,3,1,1,1,1,1,0,0,0,6.0,0.0,0.0,NOR,0,0.883,77.773,16.23529053,11.47729288,47102.72648,0.115,0.762,29315.8092337732,8.66540463048132,1990.0,1994.0
