tournament_id,tournament_name,team_id,team_name,team_code,performance,year,start_date,end_date,host_country,winner,tournament_n_teams,is_womens,federation_name,region_name,confederation_name,confederation_code,is_host,is_champion,final_position,matches_played,wins,draws,losses,goals_for,goals_against,matches_extra_time,matches_penalty_shootout,goal_difference,yellow_cards,red_cards,sendings_off,stats_iso3,stats_iso3_substituted,hdi,life_expectancy,expected_schooling_years,mean_schooling_years,gni_per_capita,gii,planetary_hdi,gdp_per_capita,u5_mortality,u5_mortality_snapshot_year,indicator_year_used,gdi,pop_total,urban_pct,tertiary_enrolment,stage_order,pts,tournament_rank,performance_score,norm_hdi,norm_life_expectancy,norm_mean_schooling_years,norm_expected_schooling_years,norm_gni_per_capita,norm_gdp_per_capita,norm_pop_total,norm_gdi,norm_gii,norm_urban_pct,norm_tertiary_enrolment,economic_score,indicators_used,overperformance
WC-1998,1998 FIFA Men's World Cup,T-50,Nigeria,NGA,round of 16,1998,1998-06-10,1998-07-12,France,France,32,0,Nigeria Football Federation,Africa,Confederation of African Football,CAF,0,0,,4,2,0,2,6,9,0,0,-3,8.0,0.0,0.0,NGA,0,,46.036,7.446729277,,2794.824833,,,1822.46998452473,182.310259129257,2000.0,1998.0,,116.6905275,41.6009143497997,,4,6,12,0.6451612903225806,,0.013957745404622064,,0.08306937284568736,0.013247861238319085,0.014752442016380226,0.08184078388667647,,,0.20276496829585847,,0.06827219561459062,6,0.57688909470799
WC-1998,1998 FIFA Men's World Cup,T-46,Mexico,MEX,round of 16,1998,1998-06-10,1998-07-12,France,France,32,0,Mexican Football Federation,North America,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,0,0,,4,1,2,1,8,7,0,0,1,10.0,2.0,2.0,MEX,0,0.699,72.845,11.70351982,6.521856022,16755.68444,0.459,0.654,5832.69342004468,28.0919890856832,2000.0,1998.0,0.93,94.7672845,74.2716464717421,,4,5,13,0.6129032258064516,0.528169014084507,0.6955482673581981,0.38977050178459105,0.3300913101738985,0.15896884701765848,0.05450182775681992,0.06641829212327247,0.6327160493827163,0.3967828418230563,0.6546188720772445,,0.3907585823581962,10,0.2221446434482554
WC-1998,1998 FIFA Men's World Cup,T-55,Paraguay,PRY,round of 16,1998,1998-06-10,1998-07-12,France,France,32,0,Paraguayan Football Association,South America,South American Football Confederation,CONMEBOL,0,0,,4,1,2,1,3,2,1,0,1,8.0,0.0,0.0,PRY,0,0.652,69.478,11.56016318,6.487727339,8796.934016,0.578,0.62,1889.88455618586,33.6354249078544,2000.0,1998.0,0.942,4.9234495,56.3338701365719,,4,5,14,0.5806451612903225,0.4454225352112676,0.6099458469987034,0.38707770351963133,0.32177231148604996,0.07589681635448131,0.015420656108829499,0.003215242953944323,0.6697530864197531,0.23726541554959793,0.4065297190104742,,0.31722993336127325,10,0.26341522792904926
WC-1998,1998 FIFA Men's World Cup,T-53,Norway,NOR,round of 16,1998,1998-06-10,1998-07-12,France,France,32,0,Norwegian Football Federation,Europe,Union of European Football Associations,UEFA,0,0,,4,1,2,1,5,5,0,0,0,7.0,0.0,0.0,NOR,0,0.903,78.408,16.86597061,11.77727577,54745.86492,0.101,0.752,34803.4634058738,4.85740011098321,2000.0,1998.0,0.986,4.4316755,75.3306335451989,,4,5,15,0.5483870967741935,0.8873239436619719,0.836981669336181,0.8044300765197101,0.6296687929336262,0.5555036382353048,0.3416604686356332,0.0028692913780549232,0.8055555555555557,0.8766756032171582,0.6692652363340805,,0.6409934275807277,10,-0.09260633080653424
WC-1998,1998 FIFA Men's World Cup,T-13,Chile,CHL,round of 16,1998,1998-06-10,1998-07-12,France,France,32,0,Football Federation of Chile,South America,South American Football Confederation,CONMEBOL,0,0,,4,0,3,1,5,8,0,0,-3,13.0,0.0,0.0,CHL,0,0.749,75.669,12.61588001,9.004289285,14800.68814,0.444,0.699,5419.82417297191,10.9380476804024,2000.0,1998.0,0.942,14.996742,85.6144109902521,,4,3,16,0.5161290322580645,0.6161971830985916,0.7673454859786948,0.585637772241081,0.3830356538991365,0.13856294107415054,0.05040946252427456,0.010301570036648711,0.6697530864197531,0.4168900804289544,0.8114954430776075,,0.4449628678778893,10,0.0711661643801752
WC-1998,1998 FIFA Men's World Cup,T-73,Spain,ESP,group stage,1998,1998-06-10,1998-07-12,France,France,32,0,Royal Spanish Football Federation,Europe,Union of European Football Associations,UEFA,0,0,,3,1,1,1,8,4,0,0,4,7.0,0.0,0.0,ESP,0,0.815,78.943,15.76968956,7.45224916,31576.02422,0.142,0.729,15382.3348573373,5.42372074559108,2000.0,1998.0,0.964,40.3623565,75.9145056905294,,6,4,17,0.4838709677419355,0.732394366197183,0.850583479521013,0.46317975193751587,0.5660515051926245,0.3136609349778807,0.1491579952440599,0.028145690119609577,0.7376543209876544,0.82171581769437,0.6773405040443993,,0.533988436591631,10,-0.05011746884969548
WC-1998,1998 FIFA Men's World Cup,T-47,Morocco,MAR,group stage,1998,1998-06-10,1998-07-12,France,France,32,0,Royal Moroccan Football Federation,Africa,Confederation of African Football,CAF,0,0,,3,1,1,1,5,5,0,0,0,4.0,0.0,0.0,MAR,0,0.505,66.018,7.678740025,3.02,4610.281738,0.726,0.492,1668.49755859375,52.2443921246927,2000.0,1998.0,0.76,27.791825,52.9553071144083,9.10352039337158,6,4,18,0.4516129032258065,0.18661971830985913,0.5219789998220324,0.11346942622944858,0.09653297737896008,0.03219727963257488,0.013226265370582366,0.01930261345798791,0.1080246913580248,0.03887399463806974,0.35980236423195205,0.055872366173041116,0.14053642696386667,11,0.3110764762619398
WC-1998,1998 FIFA Men's World Cup,T-06,Belgium,BEL,group stage,1998,1998-06-10,1998-07-12,France,France,32,0,Royal Belgian Football Association,Europe,Union of European Football Associations,UEFA,0,0,,3,0,3,0,3,3,0,0,0,4.0,1.0,1.0,BEL,0,0.876,77.474,17.62896601,10.37027533,41274.56139,0.157,0.723,25338.4432934904,5.87522427743049,2000.0,1998.0,0.971,10.1885375,81.3594119449727,,6,3,19,0.4193548387096774,0.8397887323943662,0.813235705387334,0.6934158793521948,0.6739454844871839,0.4148925522861261,0.2478430687980685,0.006919109955445758,0.7592592592592593,0.8016085790884718,0.7526465038490838,,0.6003554874857534,10,-0.18100064877607602
WC-1998,1998 FIFA Men's World Cup,T-38,Iran,IRN,group stage,1998,1998-06-10,1998-07-12,France,France,32,0,Football Federation Islamic Republic of Iran,Middle East,Asian Football Confederation,AFC,0,0,,3,1,0,2,2,4,0,0,-2,3.0,0.0,0.0,IRN,0,0.677,68.73,11.6892848,7.936083617,10541.10453,0.588,0.634,1709.19334096046,36.2535743183089,2000.0,1998.0,0.796,63.461421,62.9052391052246,,6,3,20,0.3870967741935484,0.48943661971830993,0.5909287366842094,0.5013549310482173,0.3292652506854681,0.0941021599953485,0.013629642483432342,0.04439534497193175,0.21913580246913603,0.22386058981233248,0.49741530769550196,,0.3003524385563888,10,0.08674433563715955
WC-1998,1998 FIFA Men's World Cup,T-16,Colombia,COL,group stage,1998,1998-06-10,1998-07-12,France,France,32,0,Colombia Football Federation,South America,South American Football Confederation,CONMEBOL,0,0,,3,1,0,2,1,3,0,0,-2,5.0,0.0,0.0,COL,0,0.666,70.738,11.77365971,6.758033666,9421.122491,,0.638,2604.87166959518,25.0840399855096,2000.0,1998.0,0.993,37.9444145,73.3667607289768,,6,3,21,0.3548387096774194,0.47007042253521136,0.6419800167798033,0.40840523052538324,0.334161534286823,0.08241198536624449,0.022507617478268925,0.026444724136639425,0.8271604938271606,,0.642103812609997,,0.38391620417172573,9,-0.029077494494306355
WC-1998,1998 FIFA Men's World Cup,T-43,Jamaica,JAM,group stage,1998,1998-06-10,1998-07-12,France,France,32,0,Jamaica Football Federation,Caribbean,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,0,0,,3,1,0,2,3,9,0,0,-6,5.0,0.0,1.0,JAM,0,0.661,70.99,10.57880747,7.351746011,9123.232058,0.447,0.631,3419.49352868739,20.5679389723101,2000.0,1998.0,0.974,2.576567,51.2645934193083,,6,3,22,0.32258064516129037,0.46126760563380287,0.6483868507360232,0.45524992044503804,0.2648241515417136,0.0793026576620085,0.030582159715203415,0.001564265677182531,0.7685185185185186,0.4128686327077748,0.33641887896274686,,0.3458983641600012,10,-0.023317718998710824
WC-1998,1998 FIFA Men's World Cup,T-05,Austria,AUT,group stage,1998,1998-06-10,1998-07-12,France,France,32,0,Austrian Football Association,Europe,Union of European Football Associations,UEFA,0,0,,3,0,2,1,3,4,0,0,-1,6.0,0.0,0.0,AUT,0,0.861,77.783,15.08288002,10.92450523,43325.1685,0.151,0.727,27212.4642905708,5.49889606580409,2000.0,1998.0,0.957,7.975862,66.5106754931446,,6,2,23,0.29032258064516125,0.8133802816901409,0.8210917041669846,0.7371453520982959,0.5261958859338176,0.4362964269705685,0.26641838877621177,0.005362544183044482,0.7160493827160495,0.8096514745308311,0.5472804438864033,,0.5678871884952347,10,-0.2775646078500734
WC-1998,1998 FIFA Men's World Cup,T-70,South Africa,ZAF,group stage,1998,1998-06-10,1998-07-12,France,France,32,0,South African Football Associaiton,Africa,Confederation of African Football,CAF,0,0,,3,0,2,1,3,6,0,0,-3,7.0,1.0,1.0,ZAF,0,0.643,60.001,13.24167898,7.654923325,9949.670575,0.462,0.593,3309.60933087472,71.0658259726498,2000.0,1998.0,0.961,45.8521665,54.6562438276427,,6,2,24,0.25806451612903225,0.42957746478873243,0.36900312714514527,0.47917101183653305,0.4193508243041275,0.08792887687582193,0.029492986147729043,0.032007643823614644,0.7283950617283951,0.39276139410187666,0.38332723937375673,,0.3351015630125732,10,-0.07703704688354096
WC-1998,1998 FIFA Men's World Cup,T-11,Cameroon,CMR,group stage,1998,1998-06-10,1998-07-12,France,France,32,0,Cameroonian Football Federation,Africa,Confederation of African Football,CAF,0,0,,3,0,2,1,2,5,0,0,-3,6.0,3.0,3.0,CMR,0,0.42,52.582,7.290378928,2.8112902,2741.775891,0.68,0.414,798.745621406677,144.44860697042,2000.0,1998.0,0.858,14.3145985,45.1484656467721,,6,2,25,0.22580645161290325,0.03697183098591543,0.18038288460071697,0.09700194673953978,0.07399634805816682,0.012694145755146756,0.004605273097801147,0.009821697943354413,0.41049382716049393,0.10053619302949056,0.25182952235661993,,0.11783336697272458,10,0.10797308464017867
WC-1998,1998 FIFA Men's World Cup,T-79,Tunisia,TUN,group stage,1998,1998-06-10,1998-07-12,France,France,32,0,Tunisian Football Federation,Africa,Confederation of African Football,CAF,0,0,,3,0,1,2,1,4,0,0,-3,7.0,0.0,0.0,TUN,0,0.633,73.169,11.93177986,4.640396745,6862.890554,0.443,0.61,2285.01933541864,29.184614609627,2000.0,1998.0,0.835,9.677148,62.8945821796079,14.4664297103882,6,1,26,0.19354838709677424,0.4119718309859155,0.7037856253019094,0.24132087433491614,0.3433372607852427,0.05570961243177903,0.0193372370703965,0.006559359331341409,0.3395061728395062,0.41823056300268097,0.4972679166476295,0.10166238260284634,0.2853353486667421,11,-0.09178696156996785
WC-1998,1998 FIFA Men's World Cup,T-64,Scotland,SCO,group stage,1998,1998-06-10,1998-07-12,France,France,32,0,Scottish Football Association,Europe,Union of European Football Associations,UEFA,0,0,,3,0,1,2,2,6,0,0,-4,4.0,1.0,1.0,GBR,1,0.848,77.277,15.44709015,10.45141436,36606.70727,0.239,0.73,28396.3523548013,6.54599490555629,2000.0,1998.0,0.983,58.438321,79.391563988228,,6,1,27,0.16129032258064513,0.7904929577464789,0.8082271883660033,0.699817856223219,0.5473310324716489,0.3661703157628467,0.27815310233899837,0.04086171090252173,0.7962962962962964,0.6916890080428955,0.7254301017805753,,0.5744469569931484,10,-0.4131566344125033
WC-1998,1998 FIFA Men's World Cup,T-63,Saudi Arabia,SAU,group stage,1998,1998-06-10,1998-07-12,France,France,32,0,Saudi Arabian Football Association,Middle East,Asian Football Confederation,AFC,0,0,,3,0,1,2,2,7,0,0,-5,4.0,1.0,1.0,SAU,0,0.738,71.879,12.11774415,6.431834213,42231.59459,,0.645,9836.05729768574,22.0961626362377,2000.0,1998.0,0.816,20.47258,79.5914231760733,23.2514591217041,6,1,28,0.12903225806451613,0.596830985915493,0.6709887371926883,0.3826676618923005,0.3541287852273381,0.4248818957258116,0.09418322147224628,0.014153694763484732,0.28086419753086417,,0.7281942624947402,0.1766714154433005,0.3723564857658267,10,-0.24332422770131057
WC-1998,1998 FIFA Men's World Cup,T-10,Bulgaria,BGR,group stage,1998,1998-06-10,1998-07-12,France,France,32,0,Bulgarian Football Union,Europe,Union of European Football Associations,UEFA,0,0,,3,0,1,2,1,7,0,0,-6,7.0,0.0,1.0,BGR,0,0.714,70.912,12.7276001,9.148866653,10677.56158,0.327,0.661,1820.44866449942,17.5006153742096,2000.0,1998.0,0.983,8.234927,67.8654022216797,,6,1,29,0.09677419354838712,0.5545774647887324,0.6464037830829077,0.5970451179538602,0.3895187807505772,0.09552647457212217,0.014732406666559249,0.005544790387617695,0.7962962962962964,0.5737265415549597,0.5660170476013364,,0.4239388703654969,10,-0.32716467681710976
WC-1998,1998 FIFA Men's World Cup,T-71,South Korea,KOR,group stage,1998,1998-06-10,1998-07-12,France,France,32,0,Korea Football Association,East Asia,Asian Football Confederation,AFC,0,0,,3,0,1,2,2,9,0,0,-7,7.0,1.0,1.0,KOR,0,0.802,75.464,15.01350975,10.37200584,18907.77671,0.223,0.714,8583.43557499234,7.54817757512849,2000.0,1998.0,0.924,46.250259,79.1812369650495,,6,1,30,0.06451612903225812,0.7095070422535212,0.7621335774031984,0.6935524188818771,0.5221703229385795,0.18143200587037367,0.08176721901184014,0.032287692642227965,0.6141975308641978,0.7131367292225201,0.7225211652394777,,0.5032705704327813,10,-0.4387544414005232
WC-1998,1998 FIFA Men's World Cup,T-44,Japan,JPN,group stage,1998,1998-06-10,1998-07-12,France,France,32,0,Japan Football Association,East Asia,Asian Football Confederation,AFC,0,0,,3,0,0,3,1,4,0,0,-3,7.0,0.0,0.0,JPN,0,0.877,80.64,14.91390038,11.99613972,36047.87438,0.163,0.749,32423.7556133801,4.50252057826217,2000.0,1998.0,0.948,126.30839,78.3266396189341,,6,0,31,0.032258064516129004,0.8415492957746479,0.893727912948415,0.8216987318857036,0.5163899822558777,0.3603373167993813,0.3180727747042855,0.08860672655254039,0.6882716049382717,0.7935656836461126,0.7107016215095684,,0.6032921651014804,10,-0.5710341005853514
WC-1998,1998 FIFA Men's World Cup,T-83,United States,USA,group stage,1998,1998-06-10,1998-07-12,France,France,32,0,United States Soccer Federation,North America,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,0,0,,3,0,0,3,1,5,0,0,-4,4.0,0.0,0.0,USA,0,0.891,76.66,15.73243999,13.03310394,47413.69771,0.28,0.665,32853.6769523009,8.44940974508615,2000.0,1998.0,0.992,275.8350175,78.4785364495296,70.8996200561523,6,0,32,0.0,0.8661971830985916,0.7925406147509725,0.9035165814769509,0.5638899093017545,0.47897177244643707,0.32233416048829067,0.19379523269774573,0.8240740740740742,0.6367292225201072,0.7128024368699472,0.5835047111537945,0.6253050817162424,11,-0.6253050817162424
WC-1999,1999 FIFA Women's World Cup,T-83,United States,USA,final,1999,1999-06-19,1999-07-10,United States,United States,16,1,United States Soccer Federation,North America,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,1,1,1.0,6,6,0,0,18,3,1,1,15,,,,USA,0,0.891,76.672,15.59130001,12.99835491,49182.35497,0.274,0.661,34515.3902272076,8.44940974508615,2000.0,1999.0,0.992,279.1815815,78.812318408817,71.37548828125,1,18,1,1.0,0.8661971830985916,0.792845702082221,0.9007748370125356,0.5556995435926882,0.497432704415394,0.3388050836217075,0.19614946266845326,0.8240740740740742,0.6447721179624665,0.717418821980415,0.5875678068650172,0.6292488488521422,11,0.37075115114785784
WC-1999,1999 FIFA Women's World Cup,T-14,China,CHN,final,1999,1999-06-19,1999-07-10,United States,United States,16,1,Chinese Football Association,East Asia,Asian Football Confederation,AFC,0,0,2.0,6,5,0,1,19,2,1,1,17,,,,CHN,0,0.575,71.419,9.648660183,5.750073767,3171.528369,0.289,0.547,881.146614068925,36.7157122561846,2000.0,1999.0,0.891,1255.433236,34.7797050476074,6.61046981811523,1,15,2,0.9333333333333333,0.3098591549295774,0.6592937228281596,0.32887586025415944,0.21084762098087714,0.01717982618587569,0.005422032785981007,0.8829198050186151,0.5123456790123458,0.6246648793565684,0.10842395260630106,0.034586004600768834,0.3358562307781118,11,0.5974771025552216
WC-1999,1999 FIFA Women's World Cup,T-09,Brazil,BRA,third-place match,1999,1999-06-19,1999-07-10,United States,United States,16,1,Brazilian Football Confederation,South America,South American Football Confederation,CONMEBOL,0,0,3.0,6,4,1,1,16,9,1,1,7,,,,BRA,0,0.663,69.524,13.33694769,5.101155972,10861.1073,0.514,0.627,3493.57192043228,34.4505214787492,2000.0,1999.0,,173.486281,80.5466061325216,,2,13,3,0.8666666666666667,0.46478873239436624,0.6111153484351564,0.27767538725385305,0.42487927609738263,0.09744229236607575,0.03131642567714906,0.12179527604598313,,0.3230563002680965,0.7414049596436644,,0.343719333131303,9,0.5229473335353637
WC-1999,1999 FIFA Women's World Cup,T-53,Norway,NOR,third-place match,1999,1999-06-19,1999-07-10,United States,United States,16,1,Norwegian Football Federation,Europe,Union of European Football Associations,UEFA,0,0,4.0,6,4,0,2,16,8,0,1,8,,,,NOR,0,0.907,78.387,17.09806061,11.85227149,55612.51309,0.097,0.755,36393.2927471088,4.85740011098321,2000.0,1999.0,0.988,4.4621425,75.8399963378906,,2,12,4,0.8,0.8943661971830987,0.836447766506496,0.810347338099813,0.643136996467573,0.5645495587023324,0.35741887730345984,0.0028907242042365074,0.8117283950617286,0.8820375335120644,0.6763099993794777,,0.647923338642028,10,0.15207666135797204
WC-1999,1999 FIFA Women's World Cup,T-62,Russia,RUS,quarter-final,1999,1999-06-19,1999-07-10,United States,United States,16,1,Russian Football Union,"Europe, Asia",Union of European Football Associations,UEFA,0,0,,4,2,0,2,10,5,0,0,5,,,,RUS,0,0.722,65.631,12.2757597,11.7648615,12709.26563,0.391,0.66,1330.75720214844,19.3834909923237,2000.0,1999.0,,147.3363875,72.96533203125,52.1262397766113,3,6,5,0.7333333333333334,0.5686619718309859,0.5121399333892661,0.8034505741838965,0.3632984417783682,0.11673304245633973,0.009878578658278868,0.10339943391999647,,0.4879356568364611,0.6365518365024304,0.42321235105075694,0.40252618206067803,10,0.33080715127265536
WC-1999,1999 FIFA Women's World Cup,T-74,Sweden,SWE,quarter-final,1999,1999-06-19,1999-07-10,United States,United States,16,1,Swedish Football Association,Europe,Union of European Football Associations,UEFA,0,0,,4,2,0,2,7,6,0,0,1,,,,SWE,0,0.897,79.508,18.8115406,11.26263555,38777.5579,0.059,0.779,30968.8710702052,4.09662966290807,2000.0,1999.0,0.986,8.848876,84.00779688509,,3,6,6,0.6666666666666667,0.8767605633802817,0.8649480080339664,0.7638242819306101,0.7425703941006696,0.3888292710627544,0.3036519405925911,0.005976689235596078,0.8055555555555557,0.9329758713136729,0.7892751006445659,,0.6474367675850263,10,0.01922989908164041
WC-1999,1999 FIFA Women's World Cup,T-50,Nigeria,NGA,quarter-final,1999,1999-06-19,1999-07-10,United States,United States,16,1,Nigeria Football Federation,Africa,Confederation of African Football,CAF,0,0,,4,2,0,2,8,12,1,0,-4,,,,NGA,0,,46.614,7.677330017,,2806.780287,,,480.669363941805,182.310259129257,2000.0,1999.0,,119.6955655,42.4365697715547,5.80225992202759,3,6,7,0.6,,0.028652785193094745,,0.09645115448814838,0.013372650154715466,0.0014524971849030875,0.0839547582564226,,,0.2143225349621554,0.027685282952696715,0.06655595188459092,7,0.533444048115409
WC-1999,1999 FIFA Women's World Cup,T-31,Germany,DEU,quarter-final,1999,1999-06-19,1999-07-10,United States,United States,16,1,Germany Football Association,Europe,Union of European Football Associations,UEFA,0,0,,4,1,2,1,12,7,0,0,5,,,,DEU,0,0.884,77.806,16.09168661,12.21910294,41476.39057,0.127,0.736,26965.4922773722,5.3549718459197,2000.0,1999.0,0.944,81.556965,80.0826572678738,,3,5,8,0.5333333333333333,0.8538732394366197,0.8216764548852109,0.8392908250809156,0.5847370229087281,0.4169992096049841,0.26397039903759234,0.057125139477895805,0.6759259259259259,0.8418230563002681,0.7349882957971491,,0.609040956845529,10,-0.07570762351219562
WC-1999,1999 FIFA Women's World Cup,T-41,Italy,ITA,group stage,1999,1999-06-19,1999-07-10,United States,United States,16,1,Italian Football Association,Europe,Union of European Football Associations,UEFA,0,0,,3,1,1,1,3,3,0,0,0,,,,ITA,0,0.837,79.204,15.09480953,8.622774688,41418.66666,0.189,0.727,22049.9990620261,5.56620309176568,2000.0,1999.0,0.956,56.945068,67.1102142532851,,6,4,9,0.4666666666666667,0.7711267605633803,0.8572191289756692,0.5555357655255442,0.52688815646999,0.41639669763186604,0.21524796771601362,0.03981124213322613,0.712962962962963,0.7587131367292226,0.5555723893569423,,0.5409474208064817,10,-0.07428075413981505
WC-1999,1999 FIFA Women's World Cup,T-51,North Korea,PRK,group stage,1999,1999-06-19,1999-07-10,United States,United States,16,1,Democratic People's Republic of Korea Football Association,East Asia,Asian Football Confederation,AFC,0,0,,3,1,0,2,4,6,0,0,-2,,,,PRK,0,,60.798,,,,,,,100.234645477663,2000.0,1999.0,,23.2044975,59.358324499188,,6,3,10,0.4,,0.38926601072890454,,,,,0.016075535211179867,,,0.4483595594149039,,0.2845670351183294,3,0.1154329648816706
WC-1999,1999 FIFA Women's World Cup,T-04,Australia,AUS,group stage,1999,1999-06-19,1999-07-10,United States,United States,16,1,Football Australia,Oceania,Asian Football Confederation,AFC,0,0,,3,0,1,2,3,7,0,0,-4,,,,AUS,0,0.894,79.285,20.61533271,11.29788075,36929.69602,0.156,0.674,20749.6443779096,6.19237808174438,2000.0,1999.0,0.966,18.8008915,85.1245230581889,,6,1,11,0.33333333333333337,0.8714788732394367,0.8592784684615972,0.7666051748648073,0.8472446121643846,0.36954161526520957,0.20235883553437178,0.012977700768334141,0.7438271604938272,0.8029490616621984,0.8047200278927888,,0.6280981530346955,10,-0.29476481970136215
WC-1999,1999 FIFA Women's World Cup,T-12,Canada,CAN,group stage,1999,1999-06-19,1999-07-10,United States,United States,16,1,Canadian Soccer Association,North America,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,0,0,,3,0,1,2,3,12,0,0,-9,,,,CAN,0,0.884,78.885,15.80797958,12.30994835,38390.1943,0.157,0.684,22315.2466731545,6.22855252659155,2000.0,1999.0,0.979,30.3997775,78.4439309329358,,6,1,12,0.2666666666666667,0.8538732394366197,0.8491088907533118,0.8464586481823098,0.5682734784903921,0.384786038250734,0.21787710541394983,0.021137247410209253,0.7839506172839508,0.8016085790884718,0.7123238238499844,,0.6039397668159934,10,-0.33727310014932665
WC-1999,1999 FIFA Women's World Cup,T-32,Ghana,GHA,group stage,1999,1999-06-19,1999-07-10,United States,United States,16,1,Ghana Football Association,Africa,Confederation of African Football,CAF,0,0,,3,0,1,2,1,10,0,0,-9,,,,GHA,0,0.494,58.03,6.83728981,6.768874002,2667.123059,0.606,0.483,403.037326127273,100.167390766629,2000.0,1999.0,0.868,19.1767915,43.2178251472243,,6,1,13,0.19999999999999996,0.16725352112676053,0.31889253298756776,0.40926054738517476,0.04770354586832449,0.011914932685429697,0.0006830074378795187,0.013242137679144443,0.44135802469135815,0.1997319034852547,0.22512771955455732,,0.18351678729014514,10,0.01648321270985481
WC-1999,1999 FIFA Women's World Cup,T-44,Japan,JPN,group stage,1999,1999-06-19,1999-07-10,United States,United States,16,1,Japan Football Association,East Asia,Asian Football Confederation,AFC,0,0,,3,0,1,2,1,10,0,0,-9,,,,JPN,0,0.878,80.608,14.95662022,12.04061971,35858.51421,0.157,0.755,36610.1683163197,4.50252057826217,2000.0,1999.0,0.957,126.555063,78.448341899402,,6,1,14,0.1333333333333333,0.8433098591549296,0.8929143467317522,0.8252082619750255,0.5188690184058956,0.35836080880370547,0.3595685507061649,0.0887802552732116,0.7160493827160495,0.8016085790884718,0.7123848299030401,,0.6117053892758246,10,-0.4783720559424913
WC-1999,1999 FIFA Women's World Cup,T-22,Denmark,DNK,group stage,1999,1999-06-19,1999-07-10,United States,United States,16,1,Danish Football Association,Europe,Union of European Football Associations,UEFA,0,0,,3,0,0,3,1,8,0,0,-7,,,,DNK,0,0.888,76.576,16.43011093,12.3073101,46826.20887,0.077,0.729,33426.2381077405,5.6340143335809,2000.0,1999.0,0.985,5.319854,85.0999984741211,,6,0,15,0.06666666666666665,0.8609154929577465,0.7904050034322324,0.8462504867650488,0.6043758165775531,0.4728396677402028,0.3280093939493434,0.003494104303801472,0.8024691358024693,0.9088471849865952,0.8043808396245771,,0.642198712613957,10,-0.5755320459472903
WC-1999,1999 FIFA Women's World Cup,T-46,Mexico,MEX,group stage,1999,1999-06-19,1999-07-10,United States,United States,16,1,Mexican Football Federation,North America,"Confederation of North, Central American and Caribbean Association Football",CONCACAF,0,0,,3,0,0,3,1,15,0,0,-14,,,,MEX,0,0.704,73.225,11.84465981,6.592918015,16998.5177,0.455,0.657,6499.97182950425,28.0919890856832,2000.0,1999.0,0.928,96.33481,74.5904740522037,,6,0,16,0.0,0.5369718309859154,0.7052093661810693,0.3953773870973054,0.3382816764632657,0.16150349767838626,0.06111589984540831,0.06752100986957833,0.6265432098765435,0.40214477211796246,0.659028430036553,,0.3953697080151987,10,-0.3953697080151987
WC-2002,2002 FIFA Men's World Cup,T-09,Brazil,BRA,final,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Brazilian Football Confederation,South America,South American Football Confederation,CONMEBOL,0,1,1.0,7,7,0,0,18,4,0,0,14,7.0,1.0,1.0,BRA,0,0.678,70.41,13.47663227,5.626596931,11360.43717,0.495,0.64,2855.94017137049,34.4505214787492,2000.0,2002.0,0.996,180.4766855,81.9943491502673,,1,21,1,1.0,0.4911971830985916,0.633640963059009,0.31913337444702994,0.43298518481380244,0.10265420932060097,0.024996211663806403,0.12671286309385338,0.8364197530864199,0.3485254691689008,0.761428028970638,,0.40776932407226524,10,0.5922306759277347
WC-2002,2002 FIFA Men's World Cup,T-31,Germany,DEU,final,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Germany Football Association,Europe,Union of European Football Associations,UEFA,0,0,2.0,7,5,1,1,14,3,0,0,11,17.0,0.0,1.0,DEU,0,0.902,78.483,16.30664581,13.11012844,42954.18607,0.121,0.767,25486.5942008748,5.3549718459197,2000.0,2002.0,0.95,81.4434265,80.1213973750556,,1,16,2,0.967741935483871,0.8855633802816902,0.8388884651564846,0.9095939164845571,0.5972111245809001,0.43242417791655546,0.24931154247792844,0.057045267782769346,0.6944444444444444,0.8498659517426274,0.7355240924422217,,0.6249872363310179,10,0.34275469915285306
WC-2002,2002 FIFA Men's World Cup,T-80,Turkey,TUR,third-place match,2002,2002-05-31,2002-06-30,"Korea, Japan",Brazil,32,0,Turkish Football Association,"Europe, Asia",Union of European Football Associations,UEFA,0,0,3.0,7,4,1,2,10,6,1,0,4,18.0,1.0,2.0,TUR,0,0.685,72.579,12.10737991,5.653287406,14903.61525,0.513,0.65,3591.08628982587,37.4278870762922,2000.0,2002.0,0.852,65.9886625,60.7385342729423,25.9334297180176,2,13,3,0.935483870967742,0.5035211267605635,0.6887854981821879,0.3212392882548072,0.3535273474497748,0.1396372760617396,0.032282989347873554,0.04617320061207964,0.3919753086419754,0.32439678284182305,0.46744860743440775,0.19957082887917177,0.315323477678764,11,0.620160393288978
